,2066737,1,2,341650.572,4075310.177,1.5619,7,3F
#CS,1402,1496,3E
#RCR,1401,1497,6F
#BS,2066773,1,2,341650.572,4075310.177,1.5629,7,3C
#CS,1402,1499,31
#RCR,1407,1500,66
#BS,2066810,1,2,341650.572,4075310.177,1.5635,7,3B
#CS,1406,1500,34
#RCR,1408,1501,68
#BS,2066848,1,2,341650.572,4075310.177,1.5649,7,3D
#CS,1406,1498,34
#RCR,1393,1499,6D
#BS,2066884,1,2,341650.572,4075310.177,1.5659,7,3C
#CS,1392,1500,3E
#RCR,1394,1501,6A
#BS,2066922,1,2,341650.572,4075310.177,1.5666,7,3D
#CS,1392,1511,3E
#RCR,1401,1512,63
#BS,2066959,1,2,341650.572,4075310.177,1.5673,7,35
#CS,1399,1518,3C
#RCR,1403,1519,6A
#BS,2066995,1,2,341650.572,4075310.177,1.5682,7,3B
#CS,1399,1515,31
#RCR,1396,1516,6E
#BS,2067033,1,2,341650.572,4075310.177,1.5691,7,3D
#CS,1396,1506,3C
#RCR,1397,1507,6F
#BS,2067069,1,2,341650.572,4075310.177,1.5699,7,3A
#CS,1396,1503,39
#RCR,1401,1504,64
#BS,2067106,1,2,341650.572,4075310.177,1.5711,7,33
#CS,1399,1504,31
#RCR,1398,1505,62
#BS,2067144,1,2,341650.673,4075310.045,1.5720,7,35
#CS,1397,1499,3A
#RCR,1392,1500,6D
#BS,2067183,1,2,341650.673,4075310.045,1.5732,7,3D
#CS,1391,1500,3D
#RCR,1397,1501,69
#BS,2067221,1,2,341650.673,4075310.045,1.5738,7,3C
#CS,1394,1504,3C
#RCR,1406,1505,62
#BS,2067258,1,2,341650.673,4075310.045,1.5748,7,35
#CS,1405,1506,31
#RCR,1404,1506,63
#BS,2067295,1,2,341650.673,4075310.045,1.5762,7,3C
#CS,1405,1507,30
#RCR,1396,1508,61
#BS,2067333,1,2,341650.673,4075310.045,1.5773,7,31
#CS,1397,1512,38
#RCR,1408,1513,6B
#BS,2067369,1,2,341650.673,4075310.045,1.5807,7,32
#CS,1407,1507,32
#RCR,1405,1508,6C
#BS,2067406,1,2,341650.673,4075310.045,1.5858,7,36
#CS,1404,1515,32
#RCR,1408,1516,6E
#BS,2067444,1,2,341650.673,4075310.045,1.5935,7,3A
#CS,1407,1515,31
#RCR,1408,1516,6E
#BS,2067480,1,2,341650.673,4075310.045,1.5982,7,3E
#CS,1407,1509,3C
#RCR,1401,1510,61
#BS,2067517,1,2,341650.673,4075310.045,1.6095,7,3D
#CS,1402,1507,37
#RCR,1410,1508,68
#BS,2067555,1,2,341650.673,4075310.045,1.6251,7,31
#CS,1410,1506,35
#RCR,1407,1507,61
LP:27.0 IMU:50.0 GGA:10.0 RC1:27.0 RC2:27.0
#BS,2067607,1,2,341650.673,4075310.045,1.6588,7,36
#CS,1406,1509,3D
#RCR,1400,1510,60
#BS,2067647,1,2,341650.673,4075310.045,1.6904,7,3A
#CS,1400,1502,30
#RCR,1397,1503,6B
#BS,2067683,1,2,341650.673,4075310.045,1.7274,7,3F
#CS,1396,1499,3B
#RCR,1397,1500,68
#BS,2067720,1,2,341650.673,4075310.045,1.7471,7,34
#CS,1396,1501,3B
#RCR,1399,1502,64
#BS,2067758,1,2,341650.673,4075310.045,1.7888,7,31
#CS,1396,1499,3B
#RCR,1400,1500,61
#BS,2067794,1,2,341650.673,4075310.045,1.8324,7,33
#CS,1396,1495,37
#RCR,1402,1496,6D
#BS,2067832,1,2,341650.673,4075310.045,1.8750,7,37
#CS,1396,1498,3A
#RCR,1400,1498,61
#BS,2067869,1,2,341650.673,4075310.045,1.9148,7,37
#CS,1396,1498,3A
#RCR,1403,1499,63
#BS,2067905,1,2,341650.673,4075310.045,1.9516,7,33
#CS,1402,1506,36
#RCR,1410,1506,66
#BS,2067943,1,2,341650.673,4075310.045,1.9865,7,38
#CS,1408,1510,3B
#RCR,1421,1511,62
#BS,2067980,1,2,341650.673,4075310.045,2.0038,7,3D
#CS,1418,1503,38
#RCR,1412,1504,66
#BS,2068017,1,2,341650.673,4075310.045,2.0368,7,33
#CS,1411,1503,31
#RCR,1405,1504,60
#BS,2068055,1,2,341650.717,4075310.008,2.0684,7,38
#CS,1405,1498,37
#RCR,1392,1498,6D
#BS,2068094,1,2,341650.717,4075310.008,2.0977,7,36
#CS,1392,1499,3F
#RCR,1400,1500,61
#BS,2068132,1,2,341650.717,4075310.008,2.1256,7,32
#CS,1397,1511,3B
#RCR,1408,1512,6A
#BS,2068169,1,2,341650.848,4075309.820,2.1522,7,37
#CS,1405,1515,33
#RCR,1402,1516,64
#BS,2068205,1,2,341650.848,4075309.820,2.1771,7,3A
#CS,1402,1511,30
#RCR,1404,1512,66
#BS,2068243,1,2,341650.847,4075309.802,2.2010,7,34
#CS,1402,1514,35
#RCR,1411,1514,64
#CS,1410,1506,35
#RCR,1412,1507,65
#CS,1405,1502,35
#RCR,1404,1503,66
#BS,2068340,1,2,341650.847,4075309.802,2.2438,7,38
#CS,1405,1502,35
#RCR,1404,1503,66
#BS,2068377,1,2,341650.832,4075309.765,2.2626,8,32
#CS,1405,1516,30
#RCR,1398,1517,61
#BS,2068413,1,2,341650.832,4075309.765,2.2803,8,3E
#CS,1397,1518,32
#RCR,1412,1519,6A
#BS,2068451,1,2,341650.832,4075309.765,2.2965,8,39
#CS,1410,1514,36
#RCR,1417,1515,63
#BS,2068487,1,2,341650.832,4075309.765,2.3113,8,3A
#CS,1414,1507,30
#RCR,1408,1508,61
#BS,2068524,1,2,341650.832,4075309.765,2.3246,8,31
#CS,1407,1506,33
#RCR,1408,1506,6F
#BS,2068565,1,2,341650.816,4075309.728,2.3375,8,3A
#CS,1407,1514,30
#RCR,1416,1515,62
#BS,2068601,1,2,341650.816,4075309.728,2.3429,8,35
#CS,1413,1522,30
#RCR,1406,1522,67
#BS,2068639,1,2,341650.816,4075309.728,2.3538,8,3F
#CS,1406,1512,37
#RCR,1400,1513,63
#BS,2068676,1,2,341650.816,4075309.728,2.3630,8,3F
#CS,1399,1501,34
#RCR,1408,1502,6B
#BS,2068712,1,2,341650.816,4075309.728,2.3716,8,39
#CS,1405,1495,3A
#RCR,1421,1496,6C
#BS,2068750,1,2,341650.801,4075309.710,2.3798,8,34
#CS,1419,1504,3E
#RCR,1416,1505,63
#BS,2068786,1,2,341650.801,4075309.710,2.3880,8,39
#CS,1418,1503,38
#RCR,1411,1504,65
#BS,2068823,1,2,341650.801,4075309.710,2.3963,8,35
#CS,1412,1499,30
#RCR,1400,1500,61
#BS,2068861,1,2,341650.801,4075309.692,2.4007,8,34
#CS,1402,1501,31
#RCR,1401,1502,62
#BS,2068897,1,2,341650.801,4075309.692,2.4093,8,30
#CS,1402,1503,33
#RCR,1402,1504,67
#BS,2068935,1,2,341650.801,4075309.692,2.4175,8,30
#CS,1402,1506,36
#RCR,1391,1506,68
#BS,2068972,1,2,341650.801,4075309.692,2.4278,8,3D
#CS,1392,1504,3A
#RCR,1392,1505,68
#BS,2069011,1,2,341650.801,4075309.692,2.4379,8,30
#CS,1392,1471,39
#RCR,1390,1472,6B
