,160061,1,2,346583.789,4070316.536,-1.5947,9,27
#BS,160078,1,2,346583.789,4070316.536,-1.5949,9,21
#CS,2D
#BS,160118,1,2,346583.789,4070316.536,-1.5947,9,28
#CS,1#RCR,0,0,60
#BS,160142,1,2,346583.789,4070316.536,-1.5942,9,22
#BS,160158,1,2,346583.760,4070316.592,-1.5940,9,22
#CS,1499,1499,33
#RCR,0,0,60
#BS,160182,1,2,346583.760,4070316.592,-1.5940,9,25
#BS,160198,1,2,346583.760#RCR,0,0,60
#BS,160222,1,2,346583.760,4070316.592,-1.5935,9,2E
#BS,160238,1,2,346583.760,4070316.#CS,1499,1499,33
#RCR,0,0,60
#BS,160262,1,2,346583.760,4070316.592,-1.5938,9,27
#BS,160278,1,2,346583.760,4070316.5,-1.5940,9,23
#CS,1499,1499,33
#RCR,0,0,60
#BS,160302,1,2,346583.760,4070316.592,-1.5940,9,2F
#BS,1603116.592,-1.5938,9,24
#BS,1,4070316.592,-1.5935,9,22
#CS,1499,1499,33
#RCR,0,0,60
#BS,160382,1,2,346583.760,4070316.592,-1.5937,9,27
#BS,160398,1,2,346583.760,4070316.592,-1.5935,9,2E
#CS,1499,1499,33
#RCR,0,0,60
#BS,160422,1,2,346583.760,407031,-1.5938,9,2E
#CS,1499,1499,33
#RCR,0,0,60
#BS,160462,1,2,346583.760,4070316.592,-1.5940,9,2E
#BS,160478,1,2,346583.760,4070316.592,-1.5944,9,21
#CS,1499,1499,33
#RCR,0,0,60
#BS,160502,1,2,346583.760,4070316.59#BS,160518,1,2,346583.760,4070316.592,-1.5945,9,27
#CS,1499,1499,33
#RCR,0,0,60
#BS,160542,1,2,346583.7#CS,1499,1499,33
#RCR,0,0,60
#BS,160582,1,2,346583.760,40703#BS,160598,1,2,346583.760,4070316.592,-1.5935,9,28
#CS,1499,1499,33
#RCR,0,0,60
#BS,160622,1,2,346583.760,4070316.592,-1.5930,9,2F
#BS,160638,1,2,346583.760,4070316.592,-1.5931,9,25
#CS,1499,1499,33
#RCR,0,0,60
#BS,160#BS,160678,1,2,346583.760,4070316.592,-1.5930,9,20
#CS,1499,1499,33
#RCR,0,0,60
#BS,160702,1,2,3,4070316.592,-1.5926,9,2B
#BS,160718,1,2,346583.760,4070316.592,-1.5924,9,22
#CS,1499,1499,33
#RCR,0,0,60
#BS,160742,1,2,346583.760,4070316.592,-1.5923,9,2A
#BS,160758,1,2,346583.760,4070316.592,-1.5923,9,21
#CS,1499,1-1.5916,9,2B
#CS,1499,1490,0,60
#BS,160826,1,2,346583.760,4070316.592,-1.5916,9,21
#BS,160839,1,2,346583.760,4070316.592,-1.5912,9,2B
#CS,14CR,0,0,60
#BS,160863,1,2,346583.760,4070316.592,-1.5910,9,26
#CS,1499,1499,33
#RCR,0,0,60
#CS,1499,1499,33
#RCR,0,0,60
#BS,160938,1,2,346583.760,4070316.592,-1.5905,9,2D
#CS,1499,1499,33
#RCR,0,0,60
#BS,160962,1,2,346583.760,4070316.592,-1.5909,9,2E
#BS,160978,1,2,346583.760,4070316.592,-1.5910,9,2D
#CS,1499,1499,33
#RCR,0,0,60
#BS,161002,1,2,346583.760,4070316.592,-1.5914,9,2C
#BS,161018,1,2,346583.760,4070316.59#CS,1499,1499,33
#RCR,0,0,60
#BS,161042,1,2,346583.760,40703,9,2A
#BS,161058,1,2,346583.760,4070316.592,-1.5916,9,21
#CS,1499,1499,33
#RCR,0,0,60
#BS,161081,1,2,346583.760,406.592,-1.5917,9,24
#BS,161098,1,2,346583.760,4070316.592,-1.5919,9,22
#CS,1499,1499,33
#RCR,0,0,60
#BS,#BS,161138,1,2,346583.760,4070316.592,-1.5914,9,24
#CS,1499,1499,33
#RCR,0,0,60
#BS,161162,1,2,36583.731,4070316.629,-1.5914,9,2C
#BS,161178,1,2,346583.731,4070316.629,-1.5916,9,25
#CS,1499,1499,33
#RCR,0,0,60
#BS,161202,1,2,346583.731,4070316.629,-1.5917,9,2A
#BS,161218,1,2,346583.731,4070316.629,-1.5916,9,20
#C#BS,161258,1,2,346583.731,4070316.629,-1.5916,9,24
#CS,1499,1499,33
#RCR,0,0,6#BS,161282,1,2,346583.731,4070316.629,-1.5919,9,2C
#BS,161298,1,2,346583.731,4070316.629,-1.5923,9,2E
#CS,1499,1499,#RCR,0,0,60
#BS,161322,1,2,346583.731,4070316.629,-1.5926,9,2B
#CS,1499,1499,33
#RCR,0,0,60
#BS,161358,731,4070316.629,-1.5928,9,28
#CS,1499,1499,33
#RCR,0,0,60
#BS,161382,1,2,346583.731,4070316.629,#BS,161398,1,2,346583.731,4070316.629,-1.5921,9,2D
#CS,1499,1499,33
#RCR,0,0,60
#BS,161422,1,2,346583.731,4070316.6
#BS,161438,1,2,346583.731,4070316.629,-1.5917,9,25
#CS,1499,1499,33
#RCR,0,0,60
#BS,161462,1,2,346583.#BS,1615316.629,-1.5917,9,2D
#BS,161518,1,2,346583.731,4070316.629,-1.5916,9,27
#CS,1499,1499,33
#RCR,0,0,60
#BS,161542,1,83.731,4070316.629,-1.5916,9,28
#BS,161558,1,2,346583.731,4070316.629,-1.5912,9,27
#CS,1499,1499,33
#RC#BS,161598,1,2,346583.731,4070316.629,-1.5907,9,2F
#CS,1499,1499,33
#RCR,0,0,60
